whiskey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19
Dewar's White Label,grainy,apple,wood,caramel,smoky,fruit,vanilla,pepper,grape,dry,peaty,bitter,oak,sugar,honey,grassy,ash,spicy,oily,pear,1.0476190476190477,0.9047619047619048,0.6190476190476191,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3809523809523809,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2380952380952381,0.2380952380952381,0.2380952380952381,0.2380952380952381,0.19047619047619047,0.19047619047619047
Dimple Pinch 15,honey,pepper,peach,fruit,smoky,vanilla,dry,orange,malt,ginger,peaty,butter,strawberry,herbal,spicy,bitter,cherry,candy,grainy,sugar,0.9,0.8,0.7,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Eagle Rare 10,vanilla,oak,spicy,caramel,cherry,sugar,cinnamon,apple,honey,dry,chocolate,pepper,orange,corn,metallic,syrup,fruit,banana,wood,char,1.5116279069767442,1.4418604651162792,0.9534883720930232,0.7209302325581395,0.6511627906976745,0.627906976744186,0.5116279069767442,0.4418604651162791,0.4418604651162791,0.4186046511627907,0.372093023255814,0.372093023255814,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.3023255813953488,0.3023255813953488,0.3023255813953488,0.3023255813953488,0.2325581395348837
Eagle Rare 17,oak,vanilla,spicy,dry,caramel,cherry,pine,syrup,bitter,tobacco,wood,leather,cream,mint,licorice,cinnamon,fruit,orange,citrus,char,3.0,1.875,1.625,1.25,1.125,1.125,0.875,0.875,0.875,0.75,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.375,0.375
Edradour 10,fruit,sherry,caramel,apple,leather,spicy,oak,vanilla,dry,honey,raisin,almond,malt,sugar,pepper,floral,bitter,grassy,nutty,earth,1.05,0.75,0.65,0.55,0.55,0.55,0.5,0.5,0.45,0.45,0.4,0.4,0.4,0.4,0.35,0.35,0.3,0.3,0.3,0.25
Elijah Craig 12,oak,vanilla,spicy,caramel,cinnamon,wood,pepper,sugar,bitter,tobacco,dry,corn,cream,char,cherry,honey,syrup,leather,fruit,butterscotch,1.6585365853658536,1.4390243902439024,1.2439024390243902,0.8536585365853658,0.7073170731707317,0.5853658536585366,0.4878048780487805,0.4146341463414634,0.4146341463414634,0.36585365853658536,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.2926829268292683,0.2926829268292683,0.24390243902439024,0.24390243902439024,0.2195121951219512,0.2195121951219512
Elijah Craig 18,oak,vanilla,caramel,spicy,leather,tobacco,dry,char,cinnamon,chocolate,wood,sugar,pepper,cherry,fruit,thick,bitter,tannic,nutmeg,butter,2.642857142857143,1.4285714285714286,1.1428571428571428,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
Elijah Craig Barrel Proof,oak,spicy,cherry,caramel,vanilla,sugar,cinnamon,chocolate,dry,wood,pepper,char,fruit,rich,cream,thick,orange,corn,honey,leather,1.837209302325581,1.162790697674419,0.9534883720930232,0.9302325581395348,0.9069767441860463,0.7906976744186046,0.6511627906976745,0.5813953488372093,0.4418604651162791,0.4418604651162791,0.4186046511627907,0.372093023255814,0.32558139534883723,0.3023255813953488,0.2790697674418605,0.2790697674418605,0.2790697674418605,0.2558139534883721,0.2558139534883721,0.2558139534883721
Elmer T. Lee,vanilla,spicy,oak,caramel,sugar,fruit,wood,honey,cinnamon,corn,apple,cherry,dry,orange,butter,pepper,leather,mash,mint,citrus,1.4782608695652173,1.3043478260869563,1.2826086956521738,1.1304347826086956,0.6956521739130435,0.5652173913043478,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4565217391304348,0.4130434782608696,0.4130434782608696,0.32608695652173914,0.3043478260869565,0.3043478260869565,0.2826086956521739,0.2826086956521739,0.2826086956521739,0.2608695652173913,0.2391304347826087
Evan Williams Black Label,oak,caramel,vanilla,spicy,corn,char,dry,pepper,sugar,cinnamon,apple,banana,fruit,wood,leather,cherry,cream,vegetal,toffee,syrup,1.2777777777777777,1.1111111111111112,1.1111111111111112,1.0,1.0,0.6111111111111112,0.6111111111111112,0.5,0.5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.2222222222222222
Evan Williams Single Barrel 2003,oak,vanilla,cherry,caramel,char,spicy,coffee,cinnamon,leather,wood,honey,bitter,dry,tannic,mint,corn,sugar,grainy,pepper,burnt,1.875,1.4375,1.1875,1.0,0.75,0.75,0.6875,0.6875,0.5625,0.5,0.5,0.5,0.5,0.4375,0.375,0.375,0.375,0.3125,0.3125,0.25
Evan Williams Single Barrel 2004,vanilla,spicy,caramel,oak,cream,pepper,fruit,corn,orange,candy,cherry,banana,dry,raisin,apricot,bread,thick,clove,tobacco,honey,2.0,1.75,1.125,1.0,0.75,0.625,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25
Evan Williams White Label Bottled in Bond,oak,vanilla,spicy,cherry,caramel,peanut,corn,bitter,butter,sugar,cinnamon,pecan,nutty,fruit,chocolate,candy,banana,honey,apple,cream,1.4444444444444444,1.3333333333333333,1.2222222222222223,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222
Famous Grouse,grainy,apple,fruit,malt,caramel,sherry,honey,oak,dry,vanilla,spicy,lemon,wood,syrup,cinnamon,toffee,bitter,port,cream,milk,1.2307692307692308,1.1538461538461535,1.0,0.9230769230769232,0.9230769230769232,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.4615384615384616,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.2307692307692308
Finlaggan Old Reserve,smoky,peaty,salty,malt,vanilla,medicinal,sugar,oily,sea,iodine,fruit,dry,char,brine,wood,leather,pepper,spicy,caramel,earth,2.5789473684210527,2.421052631578948,0.631578947368421,0.5263157894736842,0.5263157894736842,0.4736842105263158,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421
Forty Creek Barrel Select,vanilla,spicy,oak,maple,caramel,syrup,cream,oily,dry,cinnamon,pepper,salty,char,grainy,corn,ash,candy,honey,cardboard,plum,1.9090909090909087,1.4545454545454546,1.4545454545454546,1.181818181818182,1.0,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.2727272727272727
Four Roses Single Barrel,spicy,vanilla,oak,cherry,cinnamon,caramel,fruit,wood,sugar,corn,orange,chocolate,floral,mint,bitter,cream,syrup,pepper,dry,maple,1.5714285714285714,1.2653061224489797,1.1836734693877549,0.8571428571428571,0.7346938775510204,0.7142857142857143,0.5918367346938775,0.5102040816326531,0.4489795918367347,0.3877551020408163,0.3673469387755102,0.3673469387755102,0.3469387755102041,0.3469387755102041,0.3469387755102041,0.32653061224489793,0.32653061224489793,0.2857142857142857,0.2653061224489796,0.24489795918367346
Four Roses Single Barrel Limited Edition 2014,spicy,cherry,oak,mint,cream,vanilla,chocolate,rich,maple,cinnamon,fruit,tobacco,butter,clove,caramel,wood,sugar,banana,full,pear,2.125,1.875,1.75,1.25,1.25,1.0,0.875,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.25,0.25,0.25
Four Roses Single Barrel Private Selection OBSF,mint,spicy,vanilla,caramel,oak,cherry,yeast,dry,herbal,cream,fruit,pepper,sugar,cinnamon,bitter,peppermint,wood,chocolate,apple,astringent,1.6,1.4,1.3,1.3,1.2,1.0,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2
Four Roses Single Barrel Private Selection OBSK,spicy,vanilla,oak,cinnamon,orange,fruit,rich,nutmeg,citrus,peach,cherry,allspice,lemon,yeast,berry,mash,ginger,dough,bread,mint,2.125,1.375,1.25,0.875,0.625,0.625,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25
Four Roses Single Barrel Private Selection OBSQ,spicy,oak,floral,caramel,cinnamon,cherry,wood,vanilla,pepper,mint,fruit,bitter,sugar,tannic,rich,dill,full,tart,citrus,milk,2.083333333333333,1.3333333333333333,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
Four Roses Single Barrel Private Selection OBSV,spicy,oak,caramel,mint,vanilla,cherry,chocolate,honey,cinnamon,pepper,dry,leather,floral,fruit,wood,cocoa,cream,nutmeg,salty,sugar,2.4,2.2,1.5,1.2,1.1,0.9,0.8,0.7,0.7,0.6,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
Four Roses Single Barrel Private Selection OESF,mint,spicy,vanilla,caramel,oak,citrus,herbal,pepper,cherry,sugar,wood,fruit,yeast,orange,tobacco,leaf,rosemary,leather,spearmint,syrup,1.6666666666666667,1.5555555555555556,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
Four Roses Single Barrel Private Selection OESK,vanilla,spicy,oak,cinnamon,mint,caramel,clove,fruit,corn,pepper,cream,berry,cherry,toast,honey,apple,char,rich,bitter,orange,1.4444444444444444,1.4444444444444444,1.3333333333333333,1.1111111111111112,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222
Four Roses Single Barrel Private Selection OESQ,oak,banana,spicy,caramel,vanilla,cinnamon,mint,floral,honey,corn,flower,sugar,pepper,cream,dry,syrup,bitter,rich,candy,toast,1.4444444444444444,1.2222222222222223,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Four Roses Small Batch,vanilla,spicy,oak,caramel,cinnamon,pepper,corn,cherry,fruit,honey,cream,char,mint,floral,orange,dry,toast,sugar,butterscotch,citrus,1.4375,1.3125,1.15625,0.90625,0.84375,0.59375,0.59375,0.46875,0.4375,0.40625,0.3125,0.3125,0.28125,0.28125,0.25,0.25,0.21875,0.21875,0.1875,0.1875
Four Roses Small Batch Limited Edition 2013 125th Anniversary,oak,spicy,cherry,vanilla,fruit,caramel,cinnamon,mint,cream,dry,honey,wood,sugar,nutmeg,berry,orange,tobacco,raspberry,pepper,clove,1.761904761904762,1.5238095238095235,1.4285714285714286,1.3333333333333333,1.1904761904761905,1.0476190476190477,0.9523809523809524,0.7142857142857143,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.5238095238095238,0.4761904761904762,0.4761904761904762,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3809523809523809,0.3809523809523809
Four Roses Small Batch Limited Edition 2014,spicy,wood,fruit,mint,caramel,oak,cherry,pepper,honey,cinnamon,vanilla,bitter,candy,orange,sugar,chocolate,wheat,citrus,cream,dry,2.5,1.5,1.5,1.2,1.1,1.0,1.0,0.9,0.8,0.8,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3
Four Roses Small Batch Limited Edition 2015,spicy,vanilla,cinnamon,fruit,cream,oak,wood,caramel,butter,cherry,peach,dry,berry,metallic,mint,sugar,rich,pepper,apple,nutmeg,2.3,1.5,1.1,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5
Four Roses Small Batch Limited Edition 2016,spicy,caramel,fruit,vanilla,cinnamon,cherry,herbal,oak,mint,cream,chocolate,tannic,floral,apple,wood,peach,menthol,honey,dry,earth,2.125,2.0,1.75,1.75,1.625,1.5,0.875,0.875,0.75,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.375,0.375,0.375
Four Roses Yellow Label,spicy,vanilla,fruit,oak,honey,cinnamon,caramel,orange,pepper,wood,cherry,apple,bitter,chocolate,corn,peach,floral,toffee,char,leather,1.5,1.3571428571428572,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857
George Dickel No. 12,corn,vanilla,wood,caramel,dry,spicy,oak,nutty,fruit,yeast,cinnamon,char,chocolate,leather,tobacco,candy,apple,sugar,honey,charcoal,2.4,1.3,0.9,0.9,0.9,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3
George T. Stagg 2012,vanilla,chocolate,oak,cinnamon,caramel,spicy,sugar,dry,tobacco,pepper,cherry,rich,candy,honey,fruit,charcoal,cream,clove,butter,coffee,1.75,1.625,1.5,1.375,1.25,1.125,1.0,1.0,1.0,0.875,0.875,0.875,0.75,0.625,0.625,0.5,0.5,0.5,0.5,0.5
George T. Stagg 2013,caramel,spicy,vanilla,oak,cinnamon,sugar,wood,rich,cherry,clove,tobacco,fruit,dry,chocolate,banana,pepper,leather,toast,orange,cream,1.4375,1.25,1.1875,1.0625,1.0,0.875,0.75,0.75,0.6875,0.5625,0.5,0.5,0.5,0.5,0.4375,0.4375,0.4375,0.375,0.375,0.375
George T. Stagg 2014,spicy,fruit,oak,caramel,wood,vanilla,leather,sugar,tobacco,apple,raisin,toffee,cherry,char,burnt,fudge,chocolate,syrup,mint,coffee,1.0,0.875,0.875,0.875,0.75,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25
George T. Stagg 2017,oak,leather,cherry,caramel,orange,sugar,chocolate,cinnamon,dry,vanilla,spicy,butter,cake,toffee,syrup,grassy,root,rich,tannic,pepper,2.1111111111111107,2.0,1.8888888888888888,1.7777777777777777,1.5555555555555556,1.3333333333333333,1.1111111111111112,1.1111111111111112,1.0,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333
Glen Garioch 12,fruit,spicy,apple,oak,floral,pear,wood,sherry,toffee,salty,cinnamon,vanilla,honey,nutty,caramel,sugar,dry,rich,heather,raisin,1.2777777777777777,1.2222222222222223,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.5,0.5,0.4444444444444444,0.4444444444444444,0.3888888888888889
Glen Garioch Founder's Reserve,honey,spicy,vanilla,fruit,apple,oak,dry,malt,caramel,pepper,cinnamon,citrus,floral,ginger,lemon,orange,peaty,salty,clove,nutmeg,1.7142857142857142,1.3571428571428572,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
Glen Grant 10,fruit,vanilla,honey,apple,nutty,almond,pear,lemon,floral,malt,dry,cream,orange,citrus,grassy,wood,pecan,oily,spicy,yeast,1.7,1.4,1.3,1.1,0.8,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2
Glen Moray 12,honey,lemon,spicy,vanilla,fruit,malt,oak,dry,toffee,apple,wood,caramel,pear,bitter,nutty,pepper,sugar,ginger,grape,walnut,1.375,1.25,1.125,1.0,1.0,0.875,0.75,0.625,0.625,0.625,0.625,0.5,0.5,0.375,0.375,0.375,0.375,0.25,0.25,0.25
GlenDronach 12 Original,sherry,fruit,spicy,vanilla,oak,dry,raisin,orange,honey,apple,nutty,sugar,plum,bitter,malt,cinnamon,caramel,strawberry,chocolate,cherry,1.9230769230769231,1.1025641025641026,1.051282051282051,0.9230769230769232,0.7179487179487181,0.6923076923076923,0.6666666666666666,0.4871794871794872,0.4871794871794872,0.4615384615384616,0.4358974358974359,0.4358974358974359,0.41025641025641024,0.38461538461538464,0.38461538461538464,0.35897435897435903,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.2307692307692308
GlenDronach 15 Revival,sherry,fruit,chocolate,oak,dry,spicy,raisin,orange,cherry,bitter,vanilla,cinnamon,rich,caramel,malt,sugar,strawberry,plum,grape,cream,1.9318181818181817,1.3636363636363635,1.318181818181818,1.1363636363636365,0.9545454545454546,0.9545454545454546,0.8636363636363636,0.6590909090909091,0.6363636363636364,0.5681818181818182,0.5454545454545454,0.4318181818181818,0.4090909090909091,0.3636363636363637,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.3181818181818182,0.2954545454545455,0.2954545454545455
GlenDronach 18 Allardice,sherry,fruit,raisin,bitter,cherry,sulphur,fig,orange,dry,chocolate,syrup,bread,leather,oak,cask,pepper,rich,salty,cinnamon,full,1.75,1.625,0.875,0.875,0.75,0.75,0.625,0.625,0.625,0.625,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
GlenDronach 21 Parliament,sherry,oak,dry,chocolate,fruit,bitter,raisin,tannic,spicy,orange,rich,caramel,cherry,wood,fig,malt,vanilla,sugar,toffee,syrup,2.1578947368421053,1.8947368421052633,1.5263157894736843,1.4210526315789471,1.1052631578947372,0.9473684210526316,0.9473684210526316,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.6842105263157895,0.631578947368421,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.4736842105263158,0.42105263157894735,0.42105263157894735,0.3684210526315789
GlenDronach Cask Strength,fruit,spicy,sherry,chocolate,cinnamon,orange,ginger,plum,raisin,vanilla,dry,toffee,rich,strawberry,milk,cask,pudding,oak,cream,nutmeg,2.090909090909091,1.9090909090909087,1.7272727272727273,1.181818181818182,0.9090909090909092,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637
Glenfarclas 10,sherry,fruit,dry,spicy,vanilla,malt,cherry,oak,syrup,caramel,strawberry,ginger,cream,apple,wood,raisin,banana,bitter,ash,smoky,1.6153846153846154,1.6153846153846154,1.3076923076923077,1.0,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
Glenfarclas 105 Cask Strength,sherry,spicy,fruit,oak,vanilla,orange,chocolate,dry,cinnamon,raisin,sugar,wood,rich,strawberry,caramel,apple,cherry,cask,syrup,plum,1.76,1.44,1.08,0.92,0.78,0.68,0.62,0.6,0.6,0.5,0.5,0.46,0.46,0.44,0.44,0.44,0.42,0.38,0.38,0.36
